Date,Cases-Total: Δ=Daily-Change,Deaths-Total: Δ=Daily-Change
2020-03-30,1115: Δ=175,7: Δ=2
2020-03-29,940: Δ=97,5: Δ=0
2020-03-28,843: Δ=212,5: Δ=1
2020-03-27,631: Δ=183,4: Δ=0
2020-03-26,448: Δ=106,4: Δ=1
2020-03-25,342: Δ=108,3: Δ=0
2020-03-24,234: Δ=80,3: Δ=0
2020-03-23,154: Δ=28,3: Δ=1
2020-03-22,126: Δ=18,2: Δ=1
2020-03-21,108: Δ=21,1: Δ=0
2020-03-20,87: Δ=15,1: Δ=1
2020-03-19,72: Δ=21,0: Δ=0
2020-03-18,51: Δ=9,0: Δ=0
2020-03-17,42: Δ=0,0: Δ=0
2020-03-16,42: Δ=11,0: Δ=0
2020-03-15,31: Δ=4,0: Δ=0
2020-03-14,27: Δ=1,0: Δ=0
2020-03-13,26: Δ=4,0: Δ=0
2020-03-12,22: Δ=2,0: Δ=0
2020-03-11,20: Δ=0,0: Δ=0
2020-03-10,20: Δ=10,0: Δ=0
2020-03-09,10: Δ=1,0: Δ=0
2020-03-08,9: Δ=5,0: Δ=0
2020-03-07,4: Δ=0,0: Δ=0
2020-03-06,4: Δ=3,0: Δ=0
2020-03-05,1: Δ=0,0: Δ=0
2020-03-04,1: Δ=0,0: Δ=0
2020-03-03,1: Δ=0,0: Δ=0
2020-03-02,1: Δ=0,0: Δ=0
2020-03-01,1: Δ=0,0: Δ=0
2020-02-29,1: Δ=0,0: Δ=0
2020-02-28,1: Δ=0,0: Δ=0
2020-02-27,1: Δ=0,0: Δ=0
2020-02-26,1: Δ=0,0: Δ=0
2020-02-25,1: Δ=0,0: Δ=0
2020-02-24,1: Δ=0,0: Δ=0
2020-02-23,1: Δ=0,0: Δ=0
2020-02-22,1: Δ=0,0: Δ=0
2020-02-21,1: Δ=0,0: Δ=0
2020-02-20,1: Δ=0,0: Δ=0
2020-02-19,1: Δ=0,0: Δ=0
2020-02-18,1: Δ=0,0: Δ=0
2020-02-17,1: Δ=0,0: Δ=0
2020-02-16,1: Δ=0,0: Δ=0
2020-02-15,1: Δ=0,0: Δ=0
2020-02-14,1: Δ=0,0: Δ=0
2020-02-13,1: Δ=0,0: Δ=0
2020-02-12,1: Δ=0,0: Δ=0
2020-02-11,1: Δ=0,0: Δ=0
2020-02-10,1: Δ=0,0: Δ=0
2020-02-09,1: Δ=0,0: Δ=0
2020-02-08,1: Δ=0,0: Δ=0
2020-02-07,1: Δ=0,0: Δ=0
2020-02-06,1: Δ=0,0: Δ=0
2020-02-05,1: Δ=0,0: Δ=0
2020-02-04,1: Δ=0,0: Δ=0
2020-02-03,1: Δ=0,0: Δ=0
2020-02-02,1: Δ=0,0: Δ=0
2020-02-01,1: Δ=1,0: Δ=0
