Date,Cases-Total: Δ=Daily-Change,Deaths-Total: Δ=Daily-Change
2020-03-30,653: Δ=83,7: Δ=2
2020-03-29,570: Δ=98,5: Δ=1
2020-03-28,472: Δ=122,4: Δ=1
2020-03-27,350: Δ=103,3: Δ=0
2020-03-26,247: Δ=70,3: Δ=2
2020-03-25,177: Δ=59,1: Δ=0
2020-03-24,118: Δ=45,1: Δ=0
2020-03-23,73: Δ=13,1: Δ=1
2020-03-22,60: Δ=19,0: Δ=0
2020-03-21,41: Δ=12,0: Δ=0
2020-03-20,29: Δ=10,0: Δ=0
2020-03-19,19: Δ=5,0: Δ=0
2020-03-18,14: Δ=6,0: Δ=0
2020-03-17,8: Δ=1,0: Δ=0
2020-03-16,7: Δ=1,0: Δ=0
2020-03-15,6: Δ=1,0: Δ=0
2020-03-14,5: Δ=3,0: Δ=0
2020-03-13,2: Δ=0,0: Δ=0
2020-03-12,2: Δ=1,0: Δ=0
2020-03-11,1: Δ=0,0: Δ=0
2020-03-10,1: Δ=1,0: Δ=0
