Date,Cases-Total: Δ=Daily-Change,Deaths-Total: Δ=Daily-Change
2020-03-27,393: Δ=101,7: Δ=4
2020-03-26,292: Δ=70,3: Δ=1
2020-03-25,222: Δ=93,2: Δ=1
2020-03-24,129: Δ=47,1: Δ=0
2020-03-23,82: Δ=7,1: Δ=1
2020-03-22,75: Δ=6,0: Δ=0
2020-03-21,69: Δ=5,0: Δ=0
2020-03-20,64: Δ=12,0: Δ=0
2020-03-19,52: Δ=7,0: Δ=0
2020-03-18,45: Δ=2,0: Δ=0
2020-03-17,43: Δ=7,0: Δ=0
2020-03-16,36: Δ=5,0: Δ=0
2020-03-15,31: Δ=3,0: Δ=0
2020-03-14,28: Δ=4,0: Δ=0
2020-03-13,24: Δ=0,0: Δ=0
2020-03-12,24: Δ=2,0: Δ=0
2020-03-11,22: Δ=0,0: Δ=0
2020-03-10,22: Δ=12,0: Δ=0
2020-03-09,10: Δ=3,0: Δ=0
2020-03-08,7: Δ=4,0: Δ=0
2020-03-07,3: Δ=0,0: Δ=0
2020-03-06,3: Δ=2,0: Δ=0
2020-03-05,1: Δ=0,0: Δ=0
2020-03-04,1: Δ=0,0: Δ=0
2020-03-03,1: Δ=0,0: Δ=0
2020-03-02,1: Δ=1,0: Δ=0
