Date,Cases-Total: Δ=Daily-Change,Deaths-Total: Δ=Daily-Change
2020-04-16,126623: Δ=4970,12109: Δ=543
2020-04-15,121653: Δ=8021,11566: Δ=709
2020-04-14,113632: Δ=3926,10857: Δ=761
2020-04-13,109706: Δ=3767,10096: Δ=648
2020-04-12,105939: Δ=5099,9448: Δ=714
2020-04-11,100840: Δ=6138,8734: Δ=753
2020-04-10,94702: Δ=5575,7981: Δ=732
2020-04-09,89127: Δ=5454,7249: Δ=808
2020-04-08,83673: Δ=5175,6441: Δ=810
2020-04-07,78498: Δ=4945,5631: Δ=774
2020-04-06,73553: Δ=4827,4857: Δ=1211
2020-04-05,68726: Δ=4452,3646: Δ=425
2020-04-04,64274: Δ=6333,3221: Δ=573
2020-04-03,57941: Δ=5541,2648: Δ=496
2020-04-02,52400: Δ=4486,2152: Δ=304
2020-04-01,47914: Δ=4396,1848: Δ=373
2020-03-31,43518: Δ=5143,1475: Δ=273
2020-03-30,38375: Δ=4392,1202: Δ=211
2020-03-29,33983: Δ=3064,991: Δ=166
2020-03-28,30919: Δ=5410,825: Δ=265
2020-03-27,25509: Δ=2327,560: Δ=125
2020-03-26,23182: Δ=3121,435: Δ=105
2020-03-25,20061: Δ=5118,330: Δ=100
2020-03-24,14943: Δ=2614,230: Δ=75
2020-03-23,12329: Δ=3264,155: Δ=36
2020-03-22,9065: Δ=2839,119: Δ=44
2020-03-21,6226: Δ=1807,75: Δ=21
2020-03-20,4419: Δ=1942,54: Δ=23
2020-03-19,2477: Δ=1133,31: Δ=6
2020-03-18,1344: Δ=698,25: Δ=14
2020-03-17,646: Δ=182,11: Δ=4
2020-03-16,464: Δ=134,7: Δ=2
2020-03-15,330: Δ=61,5: Δ=4
2020-03-14,269: Δ=114,1: Δ=1
2020-03-13,155: Δ=59,0: Δ=0
2020-03-12,96: Δ=44,0: Δ=0
2020-03-11,52: Δ=15,0: Δ=0
2020-03-10,37: Δ=17,0: Δ=0
2020-03-09,20: Δ=6,0: Δ=0
2020-03-08,14: Δ=2,0: Δ=0
2020-03-07,12: Δ=7,0: Δ=0
2020-03-06,5: Δ=1,0: Δ=0
2020-03-05,4: Δ=2,0: Δ=0
2020-03-04,2: Δ=0,0: Δ=0
2020-03-03,2: Δ=1,0: Δ=0
2020-03-02,1: Δ=0,0: Δ=0
2020-03-01,1: Δ=1,0: Δ=0
